sales_id,date_sk,store_sk,product_sk,customer_sk,promotion_sk,quantity,unit_price,gross_amount,discount_amount,net_amount,payment_method
3630,45,1,7,18,,1,24.86,24.86,0.0,24.86,Card
3634,45,2,3,11,,1,2.93,2.93,0.0,2.93,Card
3635,45,4,8,11,,9,7.31,65.78999999999999,0.0,65.79,Card
3636,45,4,8,27,,2,7.21,14.42,0.0,14.42,Card
3637,45,2,10,12,,1,445.29,445.29,0.0,445.29,Card
3638,45,5,10,19,2.0,1,440.41,440.41,66.06,374.35,Card
3642,45,2,10,38,,1,460.56,460.56,0.0,460.56,Card
3643,45,1,10,20,2.0,1,447.26,447.26,67.09,380.17,Card
3644,45,3,3,15,,1,3.02,3.02,0.0,3.02,Card
3646,45,2,5,4,,1,306.58,306.58,0.0,306.58,Card
3647,45,3,9,40,,1,8.94,8.94,0.0,8.94,Card
3650,45,5,2,30,,4,3.22,12.88,0.0,12.88,Card
3651,45,3,9,24,,2,8.9,17.8,0.0,17.8,Card
3654,45,1,9,27,,2,9.13,18.26,0.0,18.26,Card
3657,45,1,10,28,,1,459.16,459.16,0.0,459.16,Card
3659,45,1,8,35,,1,7.75,7.75,0.0,7.75,Card
3661,45,1,2,7,,1,3.3,3.3,0.0,3.3,Card
3662,45,4,6,9,,1,180.19,180.19,0.0,180.19,Card
3663,45,5,9,35,,2,8.89,17.78,0.0,17.78,Card
3664,45,1,2,26,,1,3.08,3.08,0.0,3.08,Card
3666,45,3,6,5,2.0,1,182.21,182.21,27.33,154.88,Card
3672,45,5,8,40,,4,7.63,30.52,0.0,30.52,Card
3677,45,4,9,34,,3,9.09,27.27,0.0,27.27,Card
3679,45,4,5,34,,1,305.06,305.06,0.0,305.06,Card
3680,45,2,7,8,,3,25.12,75.36,0.0,75.36,Card
3684,45,3,7,35,,1,24.5,24.5,0.0,24.5,Card
3685,45,2,7,31,,1,25.31,25.31,0.0,25.31,Card
3686,45,5,9,18,,3,8.96,26.880000000000003,0.0,26.88,Card
3688,45,1,9,21,,1,8.75,8.75,0.0,8.75,Card
3689,45,1,6,26,,1,183.87,183.87,0.0,183.87,Card
3691,45,3,3,30,,1,3.1,3.1,0.0,3.1,Card
3692,45,5,6,5,,1,187.03,187.03,0.0,187.03,Card
3693,45,2,4,28,,2,5.49,10.98,0.0,10.98,Card
3694,45,3,6,29,,1,173.54,173.54,0.0,173.54,Card
3695,45,5,2,37,,1,3.28,3.28,0.0,3.28,Card
3699,46,1,10,8,,1,455.14,455.14,0.0,455.14,Card
3700,46,4,10,26,2.0,1,455.96,455.96,68.39,387.57,Card
3704,46,4,1,25,,1,2.54,2.54,0.0,2.54,Card
3705,46,2,10,15,,1,425.74,425.74,0.0,425.74,Card
3707,46,3,8,23,,1,7.52,7.52,0.0,7.52,Card
3708,46,2,3,14,,2,2.95,5.9,0.0,5.9,Card
3709,46,4,4,13,,4,5.57,22.28,0.0,22.28,Card
3710,46,2,8,29,,3,7.38,22.14,0.0,22.14,Card
3711,46,4,6,8,,1,180.35,180.35,0.0,180.35,Card
3713,46,5,8,14,,1,7.52,7.52,0.0,7.52,Card
3716,46,1,8,34,,2,7.5,15.0,0.0,15.0,Card
3720,46,2,1,9,,1,2.53,2.53,0.0,2.53,Card
3721,46,2,9,12,,1,8.79,8.79,0.0,8.79,Card
3723,46,2,8,10,,3,7.58,22.74,0.0,22.74,Card
3726,46,5,9,38,,3,8.75,26.25,0.0,26.25,Card
3728,46,2,8,31,,2,7.38,14.76,0.0,14.76,Card
3730,46,2,8,2,,1,7.56,7.56,0.0,7.56,Card
3732,46,2,10,2,,1,444.51,444.51,0.0,444.51,Card
3733,46,4,6,20,,1,178.07,178.07,0.0,178.07,Card
3736,46,3,10,4,,1,454.06,454.06,0.0,454.06,Card
3738,46,3,3,12,,2,3.03,6.06,0.0,6.06,Card
3742,46,4,1,31,,3,2.53,7.59,0.0,7.59,Card
3743,46,5,9,20,,1,9.0,9.0,0.0,9.0,Card
3744,46,2,10,34,,1,453.03,453.03,0.0,453.03,Card
3747,46,1,10,31,2.0,1,456.32,456.32,68.45,387.87,Card
3748,46,3,10,5,,1,460.02,460.02,0.0,460.02,Card
3749,46,5,8,25,,3,7.52,22.56,0.0,22.56,Card
3750,46,3,2,29,,1,3.28,3.28,0.0,3.28,Card
3753,46,4,9,1,,1,9.28,9.28,0.0,9.28,Card
3754,46,1,6,26,2.0,1,175.28,175.28,26.29,148.99,Card
3755,46,3,4,9,,5,5.48,27.4,0.0,27.4,Card
3757,46,1,1,19,,2,2.55,5.1,0.0,5.1,Card
3760,46,4,4,28,,1,5.35,5.35,0.0,5.35,Card
3762,46,4,10,39,2.0,1,453.38,453.38,68.01,385.37,Card
3766,46,2,3,3,,2,2.97,5.94,0.0,5.94,Card
3768,46,1,6,14,2.0,1,174.57,174.57,26.19,148.38,Card
3769,46,5,6,14,2.0,1,182.74,182.74,27.41,155.33,Card
3770,46,1,1,36,,1,2.55,2.55,0.0,2.55,Card
3771,46,1,10,27,,1,458.14,458.14,0.0,458.14,Card
3772,46,5,8,30,,4,7.51,30.04,0.0,30.04,Card
3774,46,5,2,1,,1,3.21,3.21,0.0,3.21,Card
3775,46,1,1,34,,3,2.47,7.41,0.0,7.41,Card
3776,46,3,3,24,,1,3.03,3.03,0.0,3.03,Card
3777,46,3,8,29,,1,7.33,7.33,0.0,7.33,Card
3778,46,4,10,13,,1,457.52,457.52,0.0,457.52,Card
3781,46,2,1,8,,2,2.54,5.08,0.0,5.08,Card
3782,46,3,4,23,,2,5.67,11.34,0.0,11.34,Card
3785,46,1,7,39,,2,24.93,49.86,0.0,49.86,Card
3789,46,1,10,1,2.0,1,457.66,457.66,68.65,389.01,Card
3790,46,3,4,11,,1,5.52,5.52,0.0,5.52,Card
3796,46,4,10,29,2.0,1,444.71,444.71,66.71,378.0,Card
3797,46,5,10,13,2.0,1,451.54,451.54,67.73,383.81,Card
3798,46,5,4,16,,2,5.64,11.28,0.0,11.28,Card
3801,46,2,8,38,,2,7.33,14.66,0.0,14.66,Card
3802,46,3,10,15,2.0,1,451.41,451.41,67.71,383.7,Card
3803,46,2,6,25,,1,180.7,180.7,0.0,180.7,Card
3805,46,1,3,3,,1,2.94,2.94,0.0,2.94,Card
3807,46,1,10,28,,1,448.95,448.95,0.0,448.95,Card
3808,46,4,10,8,2.0,1,437.16,437.16,65.57,371.59,Card
3809,46,2,9,32,,2,9.01,18.02,0.0,18.02,Card
3810,46,4,9,21,,2,9.26,18.52,0.0,18.52,Card
3811,46,2,8,36,,1,7.64,7.64,0.0,7.64,Card
3816,46,3,5,34,,1,294.39,294.39,0.0,294.39,Card
3817,47,5,5,9,,1,287.98,287.98,0.0,287.98,Card
3818,47,3,4,16,,1,5.52,5.52,0.0,5.52,Card
3821,47,4,4,18,,2,5.51,11.02,0.0,11.02,Card
3822,47,1,2,15,,1,3.03,3.03,0.0,3.03,Card
3825,47,2,7,22,,2,25.25,50.5,0.0,50.5,Card
3826,47,3,1,29,,2,2.5,5.0,0.0,5.0,Card
3829,47,2,6,18,,1,169.73,169.73,0.0,169.73,Card
3830,47,4,10,2,2.0,1,459.05,459.05,68.86,390.19,Card
3832,47,4,10,9,2.0,1,435.59,435.59,65.34,370.25,Card
3835,47,4,7,9,,3,25.26,75.78,0.0,75.78,Card
3836,47,4,8,34,,7,7.53,52.71,0.0,52.71,Card
3840,47,2,5,36,2.0,1,302.31,302.31,45.35,256.96,Card
3841,47,5,3,26,,1,3.09,3.09,0.0,3.09,Card
3842,47,3,3,18,,1,2.98,2.98,0.0,2.98,Card
3843,47,4,4,18,,3,5.39,16.169999999999998,0.0,16.17,Card
3844,47,5,3,28,,1,2.97,2.97,0.0,2.97,Card
3845,47,3,8,40,,3,7.44,22.32,0.0,22.32,Card
3849,47,1,1,9,,2,2.45,4.9,0.0,4.9,Card
3850,47,3,10,3,,1,456.53,456.53,0.0,456.53,Card
3851,47,1,2,38,,1,3.34,3.34,0.0,3.34,Card
3852,47,5,9,15,,1,9.09,9.09,0.0,9.09,Card
3854,47,2,9,10,,4,8.91,35.64,0.0,35.64,Card
3857,47,5,8,25,,2,7.28,14.56,0.0,14.56,Card
3860,47,3,10,33,2.0,1,457.43,457.43,68.61,388.82,Card
3863,47,2,3,16,,4,3.01,12.04,0.0,12.04,Card
3866,47,1,1,1,,4,2.51,10.04,0.0,10.04,Card
3867,47,3,2,6,,1,3.28,3.28,0.0,3.28,Card
3870,47,2,3,37,,3,2.97,8.91,0.0,8.91,Card
3871,47,3,7,6,,1,25.1,25.1,0.0,25.1,Card
3873,47,4,3,19,,3,2.97,8.91,0.0,8.91,Card
3875,47,2,4,28,,3,5.66,16.98,0.0,16.98,Card
3876,47,4,8,29,,1,7.55,7.55,0.0,7.55,Card
3878,47,3,6,18,,1,174.52,174.52,0.0,174.52,Card
3879,48,4,10,13,,1,454.28,454.28,0.0,454.28,Card
3882,48,1,3,32,,1,2.98,2.98,0.0,2.98,Card
3883,48,1,10,33,,1,436.97,436.97,0.0,436.97,Card
3886,48,2,8,31,,1,7.35,7.35,0.0,7.35,Card
3887,48,1,9,2,,3,9.17,27.51,0.0,27.51,Card
3888,48,3,10,19,2.0,1,446.07,446.07,66.91,379.16,Card
3891,48,5,4,12,,3,5.4,16.200000000000003,0.0,16.2,Card
3894,48,1,1,3,,2,2.57,5.14,0.0,5.14,Card
3895,48,2,1,34,,3,2.44,7.32,0.0,7.32,Card
3896,48,5,3,34,,1,3.06,3.06,0.0,3.06,Card
3897,48,1,8,23,,3,7.51,22.53,0.0,22.53,Card
3899,48,4,9,24,,3,9.07,27.21,0.0,27.21,Card
3901,48,3,9,1,,1,9.34,9.34,0.0,9.34,Card
3903,48,4,8,23,,4,7.41,29.64,0.0,29.64,Card
3904,48,5,8,38,,1,7.36,7.36,0.0,7.36,Card
3906,48,2,3,20,,3,3.0,9.0,0.0,9.0,Card
3907,48,1,10,8,,1,441.36,441.36,0.0,441.36,Card
3908,48,5,4,37,,6,5.58,33.480000000000004,0.0,33.48,Card
3909,48,2,3,10,,2,2.93,5.86,0.0,5.86,Card
3910,48,4,10,31,,1,442.1,442.1,0.0,442.1,Card
3913,48,1,9,2,,3,8.94,26.82,0.0,26.82,Card
3914,48,2,3,20,,5,3.04,15.2,0.0,15.2,Card
3916,48,4,8,17,,3,7.4,22.200000000000003,0.0,22.2,Card
3917,48,4,8,26,,1,7.18,7.18,0.0,7.18,Card
3918,48,4,10,27,,1,468.14,468.14,0.0,468.14,Card
3919,48,2,1,3,,1,2.54,2.54,0.0,2.54,Card
3921,48,5,2,30,,4,3.29,13.16,0.0,13.16,Card
3922,48,2,10,27,,1,425.11,425.11,0.0,425.11,Card
3923,48,4,8,33,,3,7.74,23.22,0.0,23.22,Card
3924,48,5,7,23,,1,24.32,24.32,0.0,24.32,Card
3928,48,2,8,40,,2,7.48,14.96,0.0,14.96,Card
3930,48,5,7,18,,1,24.8,24.8,0.0,24.8,Card
3933,48,4,7,39,,2,25.0,50.0,0.0,50.0,Card
3934,48,4,1,20,,2,2.52,5.04,0.0,5.04,Card
3935,48,2,1,37,,2,2.52,5.04,0.0,5.04,Card
3937,48,4,8,13,,1,7.38,7.38,0.0,7.38,Card
3938,48,2,7,38,,1,24.6,24.6,0.0,24.6,Card
3939,48,3,10,19,,1,459.93,459.93,0.0,459.93,Card
3943,49,2,6,26,,1,182.46,182.46,0.0,182.46,Card
3945,49,5,8,29,,5,7.33,36.65,0.0,36.65,Card
3947,49,3,8,33,,1,7.11,7.11,0.0,7.11,Card
3948,49,5,10,12,2.0,1,438.23,438.23,65.73,372.5,Card
3949,49,2,10,12,,1,452.6,452.6,0.0,452.6,Card
3950,49,5,8,4,,1,7.44,7.44,0.0,7.44,Card
3952,49,5,6,30,2.0,1,174.96,174.96,26.24,148.72,Card
3953,49,4,2,24,,6,3.18,19.08,0.0,19.08,Card
3954,49,5,2,22,,4,3.19,12.76,0.0,12.76,Card
3955,49,2,2,15,,1,3.11,3.11,0.0,3.11,Card
3956,49,4,9,33,,1,8.62,8.62,0.0,8.62,Card
3959,49,4,1,16,,6,2.5,15.0,0.0,15.0,Card
3960,49,3,7,12,,1,24.43,24.43,0.0,24.43,Card
3962,49,1,10,3,2.0,1,467.37,467.37,70.11,397.26,Card
3963,49,1,3,30,,1,2.97,2.97,0.0,2.97,Card
3966,49,4,3,5,,3,3.03,9.09,0.0,9.09,Card
3967,49,4,10,11,2.0,1,436.12,436.12,65.42,370.7,Card
3973,49,5,4,24,,4,5.51,22.04,0.0,22.04,Card
3975,49,5,10,27,,1,449.35,449.35,0.0,449.35,Card
3978,49,2,7,21,,2,24.97,49.94,0.0,49.94,Card
3979,49,4,2,25,,3,3.24,9.72,0.0,9.72,Card
3983,49,3,1,36,,1,2.48,2.48,0.0,2.48,Card
3984,49,3,10,15,,1,439.87,439.87,0.0,439.87,Card
3985,49,2,3,20,,4,2.97,11.88,0.0,11.88,Card
3986,49,3,8,21,,2,7.5,15.0,0.0,15.0,Card
3988,49,1,9,19,,1,8.81,8.81,0.0,8.81,Card
3990,50,3,8,3,,1,7.46,7.46,0.0,7.46,Card
3993,50,4,10,7,,1,432.67,432.67,0.0,432.67,Card
3994,50,5,3,12,,1,2.95,2.95,0.0,2.95,Card
3997,50,3,10,13,2.0,1,456.77,456.77,68.52,388.25,Card
3998,50,3,10,21,,1,436.77,436.77,0.0,436.77,Card
3999,50,3,2,2,,1,3.23,3.23,0.0,3.23,Card
4000,50,1,2,3,,1,3.14,3.14,0.0,3.14,Card
4001,50,2,1,15,,1,2.47,2.47,0.0,2.47,Card
4002,50,3,5,23,,1,300.06,300.06,0.0,300.06,Card
4003,50,4,4,32,,1,5.46,5.46,0.0,5.46,Card
4004,50,4,5,30,2.0,1,301.41,301.41,45.21,256.2,Card
4008,50,4,3,7,,4,2.98,11.92,0.0,11.92,Card
4009,50,4,10,38,2.0,1,449.07,449.07,67.36,381.71,Card
4010,50,5,8,18,,3,7.48,22.44,0.0,22.44,Card
4012,50,4,9,17,,3,8.81,26.43,0.0,26.43,Card
4013,50,1,10,15,2.0,1,442.43,442.43,66.36,376.07,Card
4014,50,1,8,38,,3,7.91,23.73,0.0,23.73,Card
4015,50,5,8,8,,1,7.32,7.32,0.0,7.32,Card
4018,50,3,9,19,,1,9.12,9.12,0.0,9.12,Card
4020,50,1,6,26,2.0,1,180.97,180.97,27.15,153.82,Card
4021,50,3,8,4,,3,7.45,22.35,0.0,22.35,Card
4022,50,3,8,22,,2,7.4,14.8,0.0,14.8,Card
4023,50,3,10,31,,1,438.68,438.68,0.0,438.68,Card
4024,50,2,6,29,,1,180.79,180.79,0.0,180.79,Card
4025,50,3,1,38,,3,2.57,7.709999999999999,0.0,7.71,Card
4026,50,4,8,24,,2,7.41,14.82,0.0,14.82,Card
4027,50,2,7,34,,1,26.03,26.03,0.0,26.03,Card
4028,50,2,4,31,,2,5.4,10.8,0.0,10.8,Card
4029,50,5,5,12,,1,295.78,295.78,0.0,295.78,Card
4030,50,1,6,8,2.0,1,180.81,180.81,27.12,153.69,Card
4032,50,4,8,23,,3,7.35,22.05,0.0,22.05,Card
4034,50,1,10,4,2.0,1,442.55,442.55,66.38,376.17,Card
4036,50,2,10,21,,1,431.48,431.48,0.0,431.48,Card
4038,50,3,3,8,,3,2.99,8.97,0.0,8.97,Card
4039,50,1,9,20,,1,9.1,9.1,0.0,9.1,Card
4041,50,1,10,3,,1,452.92,452.92,0.0,452.92,Card
4043,50,1,10,18,,1,457.18,457.18,0.0,457.18,Card
4044,50,2,1,20,,2,2.44,4.88,0.0,4.88,Card
4045,50,1,10,27,2.0,1,448.17,448.17,67.23,380.94,Card
4046,50,2,2,30,,2,3.12,6.24,0.0,6.24,Card
4047,50,1,10,25,2.0,1,444.84,444.84,66.73,378.11,Card
4048,50,4,3,27,,1,2.91,2.91,0.0,2.91,Card
4050,50,1,8,30,,2,7.5,15.0,0.0,15.0,Card
4051,51,3,4,25,,2,5.5,11.0,0.0,11.0,Card
4052,51,3,6,29,2.0,1,175.21,175.21,26.28,148.93,Card
4053,51,2,6,26,,1,178.67,178.67,0.0,178.67,Card
4054,51,4,1,24,,5,2.48,12.4,0.0,12.4,Card
4055,51,2,9,20,,3,8.91,26.73,0.0,26.73,Card
4058,51,1,2,1,,1,3.24,3.24,0.0,3.24,Card
4059,51,5,10,33,2.0,1,462.34,462.34,69.35,392.99,Card
4063,51,1,3,16,,1,2.93,2.93,0.0,2.93,Card
4064,51,4,4,11,,2,5.52,11.04,0.0,11.04,Card
4065,51,3,10,21,,1,449.4,449.4,0.0,449.4,Card
4066,51,2,10,30,2.0,1,435.16,435.16,65.27,369.89,Card
4067,51,5,4,14,,2,5.35,10.7,0.0,10.7,Card
4072,51,5,6,32,2.0,1,177.42,177.42,26.61,150.81,Card
4075,51,1,10,6,,1,430.08,430.08,0.0,430.08,Card
4076,51,1,8,11,,1,7.48,7.48,0.0,7.48,Card
4078,51,3,7,1,,2,25.0,50.0,0.0,50.0,Card
4079,51,5,1,6,,2,2.51,5.02,0.0,5.02,Card
4080,51,5,8,18,,1,7.65,7.65,0.0,7.65,Card
4081,51,4,1,26,,1,2.45,2.45,0.0,2.45,Card
4082,51,2,6,39,2.0,1,180.14,180.14,27.02,153.12,Card
4083,51,2,6,21,,1,180.98,180.98,0.0,180.98,Card
4085,51,5,1,14,,4,2.43,9.72,0.0,9.72,Card
4087,51,2,1,35,,4,2.44,9.76,0.0,9.76,Card
4088,51,5,1,14,,5,2.53,12.65,0.0,12.65,Card
4089,51,3,7,27,,1,24.8,24.8,0.0,24.8,Card
4090,51,3,5,28,2.0,1,301.0,301.0,45.15,255.85,Card
4091,51,4,8,7,,3,7.5,22.5,0.0,22.5,Card
4093,51,1,1,37,,3,2.47,7.41,0.0,7.41,Card
4096,51,2,1,5,,2,2.53,5.06,0.0,5.06,Card
4097,51,1,10,40,,1,439.37,439.37,0.0,439.37,Card
4098,51,3,10,19,2.0,1,439.46,439.46,65.92,373.54,Card
4099,51,4,2,3,,4,3.2,12.8,0.0,12.8,Card
4100,51,5,4,11,,2,5.55,11.1,0.0,11.1,Card
4103,51,1,4,26,,1,5.43,5.43,0.0,5.43,Card
4104,51,3,10,21,,1,438.56,438.56,0.0,438.56,Card
4105,51,2,7,22,,3,25.81,77.42999999999999,0.0,77.43,Card
4106,51,5,10,21,2.0,1,440.36,440.36,66.05,374.31,Card
4108,51,2,9,9,,4,8.93,35.72,0.0,35.72,Card
4110,51,5,3,17,,3,2.91,8.73,0.0,8.73,Card
4113,51,2,8,5,,3,7.55,22.65,0.0,22.65,Card
4116,51,4,8,37,,1,7.49,7.49,0.0,7.49,Card
4118,51,1,9,22,,1,8.99,8.99,0.0,8.99,Card
4120,52,4,9,34,,3,9.04,27.12,0.0,27.12,Card
4121,52,2,7,6,,1,26.01,26.01,0.0,26.01,Card
4123,52,3,10,33,,1,446.94,446.94,0.0,446.94,Card
4126,52,1,10,31,,1,455.24,455.24,0.0,455.24,Card
4127,52,3,6,39,,1,178.3,178.3,0.0,178.3,Card
4129,52,3,7,24,,2,23.42,46.84,0.0,46.84,Card
4131,52,3,4,26,,2,5.49,10.98,0.0,10.98,Card
4134,52,2,4,40,,1,5.44,5.44,0.0,5.44,Card
4136,52,5,4,39,,2,5.42,10.84,0.0,10.84,Card
4138,52,4,7,4,,1,24.78,24.78,0.0,24.78,Card
4139,52,1,10,29,,1,437.34,437.34,0.0,437.34,Card
4142,52,4,1,38,,2,2.45,4.9,0.0,4.9,Card
4143,52,5,2,9,,4,3.2,12.8,0.0,12.8,Card
4148,52,1,8,35,,2,7.18,14.36,0.0,14.36,Card
4149,52,3,4,19,,2,5.53,11.06,0.0,11.06,Card
4150,52,2,5,29,,1,297.74,297.74,0.0,297.74,Card
4151,52,3,10,28,,1,438.47,438.47,0.0,438.47,Card
4152,52,1,10,10,,1,455.78,455.78,0.0,455.78,Card
4153,52,5,10,24,,1,447.33,447.33,0.0,447.33,Card
4156,52,2,8,37,,1,7.46,7.46,0.0,7.46,Card
4159,52,3,9,6,,1,8.89,8.89,0.0,8.89,Card
4160,52,4,10,15,,1,453.05,453.05,0.0,453.05,Card
4162,52,5,2,36,,4,3.33,13.32,0.0,13.32,Card
4163,52,1,10,18,,1,459.23,459.23,0.0,459.23,Card
4164,52,2,4,27,,3,5.44,16.32,0.0,16.32,Card
4165,52,1,1,35,,1,2.5,2.5,0.0,2.5,Card
4166,52,3,10,10,,1,448.63,448.63,0.0,448.63,Card
4169,52,2,8,23,,2,7.58,15.16,0.0,15.16,Card
4170,52,3,3,16,,1,2.95,2.95,0.0,2.95,Card
4174,52,1,10,21,,1,458.99,458.99,0.0,458.99,Card
4176,52,2,10,4,,1,426.04,426.04,0.0,426.04,Card
4177,52,3,8,37,,1,7.32,7.32,0.0,7.32,Card
4181,52,5,10,9,,1,430.1,430.1,0.0,430.1,Card
4182,52,2,4,1,,7,5.34,37.38,0.0,37.38,Card
4183,52,2,7,14,,1,25.27,25.27,0.0,25.27,Card
4184,52,3,10,5,,1,439.84,439.84,0.0,439.84,Card
4185,52,2,10,40,,1,453.75,453.75,0.0,453.75,Card
4186,52,4,4,19,,3,5.35,16.049999999999997,0.0,16.05,Card
4188,52,5,3,19,,5,2.95,14.75,0.0,14.75,Card
4189,52,2,3,24,,1,3.05,3.05,0.0,3.05,Card
4190,52,3,10,14,,1,452.85,452.85,0.0,452.85,Card
4191,52,1,1,25,,1,2.57,2.57,0.0,2.57,Card
4192,52,1,9,19,,1,8.74,8.74,0.0,8.74,Card
4193,52,5,10,5,,1,448.85,448.85,0.0,448.85,Card
4194,52,5,3,38,,2,2.93,5.86,0.0,5.86,Card
4196,52,4,8,6,,1,7.42,7.42,0.0,7.42,Card
4197,52,3,8,23,,2,7.77,15.54,0.0,15.54,Card
4198,52,3,3,26,,2,2.94,5.88,0.0,5.88,Card
4199,52,1,4,8,,1,5.62,5.62,0.0,5.62,Card
4200,52,1,6,5,,1,175.38,175.38,0.0,175.38,Card
4201,52,5,10,28,,1,442.26,442.26,0.0,442.26,Card
4202,52,1,2,11,,3,3.25,9.75,0.0,9.75,Card
4208,52,1,1,35,,3,2.41,7.23,0.0,7.23,Card
4209,52,3,10,19,,1,439.91,439.91,0.0,439.91,Card
4211,52,2,10,28,,1,439.84,439.84,0.0,439.84,Card
4212,52,5,2,27,,1,3.19,3.19,0.0,3.19,Card
4213,52,4,8,14,,5,7.76,38.8,0.0,38.8,Card
4214,52,1,7,32,,1,24.87,24.87,0.0,24.87,Card
4216,52,1,10,27,,1,450.94,450.94,0.0,450.94,Card
4217,52,4,8,14,,3,7.3,21.9,0.0,21.9,Card
4218,52,1,8,13,,1,7.4,7.4,0.0,7.4,Card
4221,52,3,10,21,,1,446.0,446.0,0.0,446.0,Card
4222,52,3,10,11,,1,450.37,450.37,0.0,450.37,Card
4223,52,1,10,32,,1,455.08,455.08,0.0,455.08,Card
4224,52,1,8,12,,1,7.39,7.39,0.0,7.39,Card
4225,52,4,10,14,,1,442.44,442.44,0.0,442.44,Card
4226,52,1,7,30,,2,24.91,49.82,0.0,49.82,Card
4227,52,1,10,8,,1,449.76,449.76,0.0,449.76,Card
4228,52,2,5,14,,1,299.94,299.94,0.0,299.94,Card
4229,52,3,9,39,,1,9.14,9.14,0.0,9.14,Card
4230,52,4,2,30,,2,3.31,6.62,0.0,6.62,Card
4231,52,4,10,35,,1,448.04,448.04,0.0,448.04,Card
4232,52,2,9,35,,3,9.22,27.660000000000004,0.0,27.66,Card
4233,52,4,10,20,,1,444.23,444.23,0.0,444.23,Card
4234,52,5,1,18,,2,2.51,5.02,0.0,5.02,Card
4235,52,1,3,35,,3,2.94,8.82,0.0,8.82,Card
4237,52,2,10,8,,1,434.49,434.49,0.0,434.49,Card
4239,52,2,8,2,,2,7.54,15.08,0.0,15.08,Card
4240,52,2,10,29,,1,447.14,447.14,0.0,447.14,Card
4241,52,2,9,2,,1,8.91,8.91,0.0,8.91,Card
4242,53,2,4,4,,1,5.51,5.51,0.0,5.51,Card
4243,53,4,9,38,,1,9.05,9.05,0.0,9.05,Card
4245,53,4,10,27,,1,444.54,444.54,0.0,444.54,Card
4249,53,5,6,35,,1,173.66,173.66,0.0,173.66,Card
4250,53,2,9,2,,1,9.18,9.18,0.0,9.18,Card
4252,53,5,9,28,,2,9.17,18.34,0.0,18.34,Card
4253,53,1,9,6,,1,9.28,9.28,0.0,9.28,Card
4254,53,2,1,14,,1,2.55,2.55,0.0,2.55,Card
4255,53,1,2,10,,1,3.12,3.12,0.0,3.12,Card
4256,53,1,8,30,,1,7.39,7.39,0.0,7.39,Card
4257,53,3,10,9,,1,446.68,446.68,0.0,446.68,Card
4258,53,5,3,28,,3,2.89,8.67,0.0,8.67,Card
4263,53,5,10,29,,1,458.76,458.76,0.0,458.76,Card
4264,53,2,3,32,,4,3.03,12.12,0.0,12.12,Card
4266,53,2,3,39,,5,2.95,14.75,0.0,14.75,Card
4267,53,3,4,13,,1,5.55,5.55,0.0,5.55,Card
4268,53,4,10,22,,1,450.36,450.36,0.0,450.36,Card
4270,53,1,1,27,,2,2.43,4.86,0.0,4.86,Card
4271,53,3,1,32,,2,2.6,5.2,0.0,5.2,Card
4272,53,1,10,21,,1,431.24,431.24,0.0,431.24,Card
4273,53,1,9,33,,1,8.75,8.75,0.0,8.75,Card
4274,53,1,4,29,,2,5.56,11.12,0.0,11.12,Card
4276,53,1,7,6,,3,24.82,74.46000000000001,0.0,74.46,Card
4278,53,5,3,32,,1,3.03,3.03,0.0,3.03,Card
4279,53,3,5,18,,1,299.07,299.07,0.0,299.07,Card
4280,53,3,10,15,,1,454.97,454.97,0.0,454.97,Card
4281,53,4,4,21,,1,5.48,5.48,0.0,5.48,Card
4282,53,4,2,22,,1,3.08,3.08,0.0,3.08,Card
4283,53,4,10,24,,1,467.18,467.18,0.0,467.18,Card
4284,53,5,3,35,,1,2.84,2.84,0.0,2.84,Card
4285,53,4,3,35,,2,3.0,6.0,0.0,6.0,Card
4289,53,5,4,15,,3,5.45,16.35,0.0,16.35,Card
4290,53,3,6,30,,1,183.03,183.03,0.0,183.03,Card
4294,53,5,9,24,,3,9.18,27.54,0.0,27.54,Card
4296,53,3,7,10,,1,25.4,25.4,0.0,25.4,Card
4297,53,2,3,7,,2,2.98,5.96,0.0,5.96,Card
4298,53,1,8,25,,5,7.21,36.05,0.0,36.05,Card
4299,53,4,3,16,,4,2.98,11.92,0.0,11.92,Card
4300,53,4,3,31,,2,3.0,6.0,0.0,6.0,Card
4301,53,3,3,8,,4,3.04,12.16,0.0,12.16,Card
4302,53,3,8,5,,4,7.46,29.84,0.0,29.84,Card
4303,53,4,8,30,,1,7.49,7.49,0.0,7.49,Card
4304,53,1,10,24,,1,430.72,430.72,0.0,430.72,Card
4307,53,4,4,19,,1,5.4,5.4,0.0,5.4,Card
4308,53,5,7,16,,1,25.14,25.14,0.0,25.14,Card
4309,53,2,3,17,,3,3.04,9.12,0.0,9.12,Card
4310,53,4,3,5,,1,2.95,2.95,0.0,2.95,Card
4311,53,3,4,21,,2,5.65,11.3,0.0,11.3,Card
4312,53,4,10,14,,1,455.57,455.57,0.0,455.57,Card
4313,53,3,5,21,,1,291.06,291.06,0.0,291.06,Card
4314,53,4,2,8,,5,3.08,15.4,0.0,15.4,Card
4316,53,2,6,30,,1,176.62,176.62,0.0,176.62,Card
4319,53,4,5,34,,1,293.52,293.52,0.0,293.52,Card
4322,53,4,6,3,,1,184.7,184.7,0.0,184.7,Card
4325,53,4,2,23,,1,3.18,3.18,0.0,3.18,Card
4326,53,3,5,31,,1,299.33,299.33,0.0,299.33,Card
4327,53,1,1,19,,4,2.54,10.16,0.0,10.16,Card
